Episode:  147 , Cumulative reward:  37892.0 , Epsilon: 0.01000000 , Target runs:  10 Crashes:  54
Episode:  148 , Cumulative reward:  13586.0 , Epsilon: 0.01000000 , Target runs:  8 Crashes:  50
Episode:  149 , Cumulative reward:  26986.0 , Epsilon: 0.01000000 , Target runs:  9 Crashes:  53
Episode:  150 , Cumulative reward:  -28156.0 , Epsilon: 0.01000000 , Target runs:  5 Crashes:  51
Episode:  151 , Cumulative reward:  40867.5 , Epsilon: 0.01000000 , Target runs:  10 Crashes:  53
Episode:  152 , Cumulative reward:  -64200.5 , Epsilon: 1.00000000 , Target runs:  1 Crashes:  82
Episode:  153 , Cumulative reward:  -80704.0 , Epsilon: 0.97360000 , Target runs:  0 Crashes:  87
Episode:  154 , Cumulative reward:  -88251.0 , Epsilon: 0.94720000 , Target runs:  0 Crashes:  98
Episode:  155 , Cumulative reward:  -81785.5 , Epsilon: 0.92080000 , Target runs:  0 Crashes:  88
Episode:  156 , Cumulative reward:  -68810.0 , Epsilon: 0.89440000 , Target runs:  1 Crashes:  85
Episode:  157 , Cumulative reward:  -57177.5 , Epsilon: 0.86800000 , Target runs:  2 Crashes:  84
Episode:  158 , Cumulative reward:  -74037.0 , Epsilon: 0.84160000 , Target runs:  1 Crashes:  94
Episode:  159 , Cumulative reward:  -41666.0 , Epsilon: 0.81520000 , Target runs:  3 Crashes:  78
Episode:  160 , Cumulative reward:  -87514.0 , Epsilon: 0.78880000 , Target runs:  0 Crashes:  94
Episode:  161 , Cumulative reward:  -54535.5 , Epsilon: 0.76240000 , Target runs:  2 Crashes:  86
Episode:  162 , Cumulative reward:  -63166.5 , Epsilon: 0.73600000 , Target runs:  2 Crashes:  88
Episode:  163 , Cumulative reward:  -55554.0 , Epsilon: 0.70960000 , Target runs:  2 Crashes:  82
Episode:  164 , Cumulative reward:  -16735.0 , Epsilon: 0.68320000 , Target runs:  5 Crashes:  72
Episode:  165 , Cumulative reward:  -79177.0 , Epsilon: 0.65680000 , Target runs:  0 Crashes:  83
Episode:  166 , Cumulative reward:  -53710.5 , Epsilon: 0.63040000 , Target runs:  2 Crashes:  79
Episode:  167 , Cumulative reward:  -47039.0 , Epsilon: 0.60400000 , Target runs:  3 Crashes:  81
Episode:  168 , Cumulative reward:  -54008.0 , Epsilon: 0.57760000 , Target runs:  2 Crashes:  75
Episode:  169 , Cumulative reward:  -29883.0 , Epsilon: 0.55120000 , Target runs:  4 Crashes:  75
Episode:  170 , Cumulative reward:  -16614.5 , Epsilon: 0.52480000 , Target runs:  5 Crashes:  69
Episode:  171 , Cumulative reward:  -41540.5 , Epsilon: 0.49840000 , Target runs:  3 Crashes:  85
Episode:  172 , Cumulative reward:  -41707.5 , Epsilon: 0.47200000 , Target runs:  3 Crashes:  72
Episode:  173 , Cumulative reward:  -75180.0 , Epsilon: 0.44560000 , Target runs:  1 Crashes:  72
Episode:  174 , Cumulative reward:  -87306.5 , Epsilon: 0.41920000 , Target runs:  0 Crashes:  83
Episode:  175 , Cumulative reward:  -69217.5 , Epsilon: 0.39280000 , Target runs:  1 Crashes:  80
Episode:  176 , Cumulative reward:  -66979.5 , Epsilon: 0.36640000 , Target runs:  1 Crashes:  73
Episode:  177 , Cumulative reward:  -33497.0 , Epsilon: 0.34000000 , Target runs:  4 Crashes:  66
Episode:  178 , Cumulative reward:  7132.5 , Epsilon: 0.31360000 , Target runs:  7 Crashes:  62
Episode:  179 , Cumulative reward:  -554.0 , Epsilon: 0.28720000 , Target runs:  6 Crashes:  69
Episode:  180 , Cumulative reward:  -6622.0 , Epsilon: 0.26080000 , Target runs:  6 Crashes:  65
Episode:  181 , Cumulative reward:  -29116.5 , Epsilon: 0.23440000 , Target runs:  4 Crashes:  70
Episode:  182 , Cumulative reward:  16331.5 , Epsilon: 0.20800000 , Target runs:  8 Crashes:  58
Episode:  183 , Cumulative reward:  -53471.0 , Epsilon: 0.18160000 , Target runs:  2 Crashes:  70
Episode:  184 , Cumulative reward:  -21250.0 , Epsilon: 0.15520000 , Target runs:  5 Crashes:  56
Episode:  185 , Cumulative reward:  -25805.0 , Epsilon: 0.12880000 , Target runs:  4 Crashes:  60
Episode:  186 , Cumulative reward:  -1931.5 , Epsilon: 0.10240000 , Target runs:  6 Crashes:  56
Episode:  187 , Cumulative reward:  9018.0 , Epsilon: 0.07600000 , Target runs:  7 Crashes:  60
Episode:  188 , Cumulative reward:  14596.0 , Epsilon: 0.04960000 , Target runs:  8 Crashes:  55
Episode:  189 , Cumulative reward:  31347.0 , Epsilon: 0.02320000 , Target runs:  9 Crashes:  56
Episode:  190 , Cumulative reward:  -15299.0 , Epsilon: 0.01000000 , Target runs:  6 Crashes:  50
Episode:  191 , Cumulative reward:  786.5 , Epsilon: 0.01000000 , Target runs:  7 Crashes:  49
Episode:  192 , Cumulative reward:  40327.0 , Epsilon: 0.01000000 , Target runs:  10 Crashes:  53
Episode:  193 , Cumulative reward:  26352.0 , Epsilon: 0.01000000 , Target runs:  9 Crashes:  53
Episode:  194 , Cumulative reward:  1923.0 , Epsilon: 0.01000000 , Target runs:  7 Crashes:  49
Episode:  195 , Cumulative reward:  24120.5 , Epsilon: 0.01000000 , Target runs:  9 Crashes:  54
Episode:  196 , Cumulative reward:  40434.0 , Epsilon: 0.01000000 , Target runs:  10 Crashes:  55
Episode:  197 , Cumulative reward:  15302.5 , Epsilon: 0.01000000 , Target runs:  8 Crashes:  54
Episode:  198 , Cumulative reward:  39613.0 , Epsilon: 0.01000000 , Target runs:  10 Crashes:  54
Episode:  199 , Cumulative reward:  16366.0 , Epsilon: 0.01000000 , Target runs:  8 Crashes:  53
Episode:  200 , Cumulative reward:  40388.0 , Epsilon: 0.01000000 , Target runs:  10 Crashes:  53
Episode:  201 , Cumulative reward:  -14579.0 , Epsilon: 0.01000000 , Target runs:  6 Crashes:  52
Episode:  202 , Cumulative reward:  -68138.0 , Epsilon: 1.00000000 , Target runs:  1 Crashes:  84
Episode:  203 , Cumulative reward:  -79725.0 , Epsilon: 0.97360000 , Target runs:  0 Crashes:  86
Episode:  204 , Cumulative reward:  -31067.0 , Epsilon: 0.94720000 , Target runs:  4 Crashes:  76
Episode:  205 , Cumulative reward:  -67498.0 , Epsilon: 0.92080000 , Target runs:  1 Crashes:  95
Episode:  206 , Cumulative reward:  -71820.0 , Epsilon: 0.89440000 , Target runs:  1 Crashes:  86
Episode:  207 , Cumulative reward:  -81609.0 , Epsilon: 0.86800000 , Target runs:  0 Crashes:  89
Episode:  208 , Cumulative reward:  -90703.5 , Epsilon: 0.84160000 , Target runs:  0 Crashes:  96
Episode:  209 , Cumulative reward:  -70424.5 , Epsilon: 0.81520000 , Target runs:  1 Crashes:  85
Episode:  210 , Cumulative reward:  -71337.5 , Epsilon: 0.78880000 , Target runs:  1 Crashes:  88
Episode:  211 , Cumulative reward:  -31695.0 , Epsilon: 0.76240000 , Target runs:  4 Crashes:  79
Episode:  212 , Cumulative reward:  -64854.0 , Epsilon: 0.73600000 , Target runs:  1 Crashes:  77
Episode:  213 , Cumulative reward:  -3863.5 , Epsilon: 0.70960000 , Target runs:  6 Crashes:  67
Episode:  214 , Cumulative reward:  -25188.0 , Epsilon: 0.68320000 , Target runs:  4 Crashes:  67
Episode:  215 , Cumulative reward:  -76212.5 , Epsilon: 0.65680000 , Target runs:  0 Crashes:  80
Episode:  216 , Cumulative reward:  -30997.0 , Epsilon: 0.63040000 , Target runs:  4 Crashes:  73
Episode:  217 , Cumulative reward:  -17072.5 , Epsilon: 0.60400000 , Target runs:  5 Crashes:  67
Episode:  218 , Cumulative reward:  -40883.0 , Epsilon: 0.57760000 , Target runs:  3 Crashes:  86
Episode:  219 , Cumulative reward:  -26473.0 , Epsilon: 0.55120000 , Target runs:  4 Crashes:  70
Episode:  220 , Cumulative reward:  -36884.5 , Epsilon: 0.52480000 , Target runs:  3 Crashes:  70
Episode:  221 , Cumulative reward:  -51232.0 , Epsilon: 0.49840000 , Target runs:  2 Crashes:  73
Episode:  222 , Cumulative reward:  -38962.5 , Epsilon: 0.47200000 , Target runs:  3 Crashes:  70
Episode:  223 , Cumulative reward:  -60232.5 , Epsilon: 0.44560000 , Target runs:  2 Crashes:  94
Episode:  224 , Cumulative reward:  -27366.5 , Epsilon: 0.41920000 , Target runs:  4 Crashes:  66
Episode:  225 , Cumulative reward:  -42418.5 , Epsilon: 0.39280000 , Target runs:  3 Crashes:  70
Episode:  226 , Cumulative reward:  -36823.5 , Epsilon: 0.36640000 , Target runs:  3 Crashes:  66
Episode:  227 , Cumulative reward:  7601.5 , Epsilon: 0.34000000 , Target runs:  7 Crashes:  64
Episode:  228 , Cumulative reward:  -5195.0 , Epsilon: 0.31360000 , Target runs:  6 Crashes:  63
Episode:  229 , Cumulative reward:  -51534.5 , Epsilon: 0.28720000 , Target runs:  2 Crashes:  77
Episode:  230 , Cumulative reward:  3598.5 , Epsilon: 0.26080000 , Target runs:  7 Crashes:  68
Episode:  231 , Cumulative reward:  -13423.0 , Epsilon: 0.23440000 , Target runs:  5 Crashes:  66
Episode:  232 , Cumulative reward:  -13563.0 , Epsilon: 0.20800000 , Target runs:  5 Crashes:  66
Episode:  233 , Cumulative reward:  -14939.0 , Epsilon: 0.18160000 , Target runs:  5 Crashes:  63
Episode:  234 , Cumulative reward:  -30157.0 , Epsilon: 0.15520000 , Target runs:  4 Crashes:  63
Episode:  235 , Cumulative reward:  -18561.5 , Epsilon: 0.12880000 , Target runs:  5 Crashes:  49
Episode:  236 , Cumulative reward:  20096.0 , Epsilon: 0.10240000 , Target runs:  8 Crashes:  54
Episode:  237 , Cumulative reward:  -58719.0 , Epsilon: 0.07600000 , Target runs:  1 Crashes:  72
Episode:  238 , Cumulative reward:  -56835.5 , Epsilon: 0.04960000 , Target runs:  2 Crashes:  45
Episode:  239 , Cumulative reward:  20697.5 , Epsilon: 0.02320000 , Target runs:  8 Crashes:  56
Episode:  240 , Cumulative reward:  -74145.0 , Epsilon: 0.01000000 , Target runs:  0 Crashes:  56
Episode:  241 , Cumulative reward:  -11836.5 , Epsilon: 0.01000000 , Target runs:  6 Crashes:  48
Episode:  242 , Cumulative reward:  42063.5 , Epsilon: 0.01000000 , Target runs:  10 Crashes:  51
Episode:  243 , Cumulative reward:  39834.5 , Epsilon: 0.01000000 , Target runs:  10 Crashes:  55
Episode:  244 , Cumulative reward:  -58831.5 , Epsilon: 0.01000000 , Target runs:  1 Crashes:  66
Episode:  245 , Cumulative reward:  17404.5 , Epsilon: 0.01000000 , Target runs:  8 Crashes:  55
Episode:  246 , Cumulative reward:  -63530.0 , Epsilon: 0.01000000 , Target runs:  1 Crashes:  56
Episode:  247 , Cumulative reward:  -39743.0 , Epsilon: 0.01000000 , Target runs:  4 Crashes:  36
Episode:  248 , Cumulative reward:  -75423.0 , Epsilon: 0.01000000 , Target runs:  0 Crashes:  51
Episode:  249 , Cumulative reward:  297.0 , Epsilon: 0.01000000 , Target runs:  7 Crashes:  52
Episode:  250 , Cumulative reward:  -63483.5 , Epsilon: 0.01000000 , Target runs:  2 Crashes:  47
Episode:  251 , Cumulative reward:  1990.0 , Epsilon: 0.01000000 , Target runs:  7 Crashes:  42
Episode:  252 , Cumulative reward:  -82767.0 , Epsilon: 1.00000000 , Target runs:  0 Crashes:  90
Episode:  253 , Cumulative reward:  -56814.5 , Epsilon: 0.97360000 , Target runs:  2 Crashes:  89
Episode:  254 , Cumulative reward:  -79327.5 , Epsilon: 0.94720000 , Target runs:  0 Crashes:  91
Episode:  255 , Cumulative reward:  -40777.5 , Epsilon: 0.92080000 , Target runs:  3 Crashes:  76
Episode:  256 , Cumulative reward:  -58639.5 , Epsilon: 0.89440000 , Target runs:  2 Crashes:  88
Episode:  257 , Cumulative reward:  -86566.0 , Epsilon: 0.86800000 , Target runs:  0 Crashes:  101
Episode:  258 , Cumulative reward:  -71397.0 , Epsilon: 0.84160000 , Target runs:  1 Crashes:  85
Episode:  259 , Cumulative reward:  -46074.0 , Epsilon: 0.81520000 , Target runs:  3 Crashes:  82
Episode:  260 , Cumulative reward:  -29915.5 , Epsilon: 0.78880000 , Target runs:  4 Crashes:  85
